????##.?????????##.?????????##.?????????##.?????????##.????;3,2,3,2,3,2,3,2,3,2;23796;2
?#?????##????????#?????##????????#?????##????????#?????##????????#?????##??????;1,2,5,1,1,2,5,1,1,2,5,1,1,2,5,1,1,2,5,1;5598208;1151
??????#???#???????#???#???????#???#???????#???#???????#???#;3,1,3,3,1,3,3,1,3,3,1,3,3,1,3;10593;12
.##??.???.??.##??.???.??.##??.???.??.##??.???.??.##??.???.?;3,1,3,1,3,1,3,1,3,1;2500;0
???##????...??..???????##????...??..???????##????...??..???????##????...??..???????##????...??..???;6,2,6,2,6,2,6,2,6,2;3185344;549
???????#???.????????#???.????????#???.????????#???.????????#???.;1,4,1,1,4,1,1,4,1,1,4,1,1,4,1;33772220;24926
?#??#???##?.??.#??#??#???##?.??.#??#??#???##?.??.#??#??#???##?.??.#??#??#???##?.??.#;10,2,1,10,2,1,10,2,1,10,2,1,10,2,1;32;0
?.?.???#?????.?.???#?????.?.???#?????.?.???#?????.?.???#???;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;2545227;1001
?#?#?#??..????#?#?#??..????#?#?#??..????#?#?#??..????#?#?#??..??;8,1,8,1,8,1,8,1,8,1;162;0
??#?.???????#?????#?.???????#?????#?.???????#?????#?.???????#?????#?.???????#??;1,10,1,10,1,10,1,10,1,10;321;0
?.#???#?#?????????.#???#?#?????????.#???#?#?????????.#???#?#?????????.#???#?#???????;1,2,4,1,3,1,2,4,1,3,1,2,4,1,3,1,2,4,1,3,1,2,4,1,3;2500;29
#?#?.?##?????.?#?#?.?##?????.?#?#?.?##?????.?#?#?.?##?????.?#?#?.?##?????.;4,6,4,6,4,6,4,6,4,6;512;0
#?#??.???#??#?#??.???#??#?#??.???#??#?#??.???#??#?#??.???#?;3,4,3,4,3,4,3,4,3,4;162;0
?.?????#?#??.??.?????#?#??.??.?????#?#??.??.?????#?#??.??.?????#?#??.;1,8,1,8,1,8,1,8,1,8;15124;1
?.?.?.#.??.??#???.?.?.#.??.??#???.?.?.#.??.??#???.?.?.#.??.??#???.?.?.#.??.??#?;1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3;4478670;3557
?#???##??????##???.???#???##??????##???.???#???##??????##???.???#???##??????##???.???#???##??????##???.?;9,4,1,9,4,1,9,4,1,9,4,1,9,4,1;2542992;516
?????##?????????#?????????##?????????#?????????##?????????#?????????##?????????#?????????##?????????#???;6,1,2,4,6,1,2,4,6,1,2,4,6,1,2,4,6,1,2,4;516795935;828008
????#?##??????#?#?#?????#?##??????#?#?#?????#?##??????#?#?#?????#?##??????#?#?#?????#?##??????#?#?#;2,4,3,3,2,4,3,3,2,4,3,3,2,4,3,3,2,4,3,3;2712;1
?#?.##????#??????#?.##????#??????#?.##????#??????#?.##????#??????#?.##????#????;1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,1;15892;1
?.#?????.???????.#?????.???????.#?????.???????.#?????.???????.#?????.?????;2,1,5,2,1,5,2,1,5,2,1,5,2,1,5;30000;96
?.???#?????.???.???#?????.???.???#?????.???.???#?????.???.???#?????.?;1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1;1107422508;413015
??#?#???###????#????#?#???###????#????#?#???###????#????#?#???###????#????#?#???###????#?;1,3,1,8,1,3,1,8,1,3,1,8,1,3,1,8,1,3,1,8;16;0
#.???##??##??#.???##??##??#.???##??##??#.???##??##??#.???##??##?;1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2;32;0
????#?????.#?..?????#?????.#?..?????#?????.#?..?????#?????.#?..?????#?????.#?..;5,2,5,2,5,2,5,2,5,2;3125;0
..????.???????..????.???????..????.???????..????.???????..????.??????;3,4,3,4,3,4,3,4,3,4;24576;14
??????#????#???????????#????#???????????#????#???????????#????#???????????#????#????;1,1,6,3,1,1,6,3,1,1,6,3,1,1,6,3,1,1,6,3;889833;22745
??#???#.????#??.???#???#.????#??.???#???#.????#??.???#???#.????#??.???#???#.????#??.;6,2,4,6,2,4,6,2,4,6,2,4,6,2,4;1;0
?????????.#????????????.#????????????.#????????????.#????????????.#??;5,2,2,5,2,2,5,2,2,5,2,2,5,2,2;3888;21
??#??..??????????#??..??????????#??..??????????#??..??????????#??..???????;3,3,3,3,3,3,3,3,3,3;4567752;899
??..????##?????????..????##?????????..????##?????????..????##?????????..????##??????;1,5,1,5,1,5,1,5,1,5;13195744;2592
##????????.??.#????##????????.??.#????##????????.??.#????##????????.??.#????##????????.??.#???;2,6,4,2,6,4,2,6,4,2,6,4,2,6,4;32;0
?#??#...?????#??#??#...?????#??#??#...?????#??#??#...?????#??#??#...?????#;2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2;1200;0
??#??????????##???????#??????????##???????#??????????##???????#??????????##???????#??????????##????;2,6,4,1,2,6,4,1,2,6,4,1,2,6,4,1,2,6,4,1;9307220;143517
??##.#??????.##??#?????##.#??????.##??#?????##.#??????.##??#?????##.#??????.##??#?????##.#??????.##??#??;1,2,1,1,1,5,1,2,1,1,1,5,1,2,1,1,1,5,1,2,1,1,1,5,1,2,1,1,1,5;629856;344
??.##??????#???#??????.##??????#???#??????.##??????#???#??????.##??????#???#??????.##??????#???#???;4,8,4,8,4,8,4,8,4,8;1024;0
??????????#.?..?##????????????#.?..?##????????????#.?..?##????????????#.?..?##????????????#.?..?##?;1,1,1,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3;2592;126172
?..##?#???????#????..##?#???????#????..##?#???????#????..##?#???????#????..##?#???????#??;9,1,9,1,9,1,9,1,9,1;1;0
???.?#?#?#?.????.?#?#?#?.????.?#?#?#?.????.?#?#?#?.????.?#?#?#?.;1,5,1,5,1,5,1,5,1,5;768;0
???##?#???#?#????##?#???#?#????##?#???#?#????##?#???#?#????##?#???#?#;8,3,8,3,8,3,8,3,8,3;32;0
??#?????????.???#?????????.???#?????????.???#?????????.???#?????????.;4,3,2,4,3,2,4,3,2,4,3,2,4,3,2;40000;710
#????.?????#????.?????#????.?????#????.?????#????.????;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;16282856;2793
?..??.????????..??.????????..??.????????..??.????????..??.??????;2,3,2,3,2,3,2,3,2,3;329184;235
??????#??###???????????#??###???????????#??###???????????#??###???????????#??###????;1,1,9,1,1,1,9,1,1,1,9,1,1,1,9,1,1,1,9,1;43249;132
.#?.??????#???.?.#?.??????#???.?.#?.??????#???.?.#?.??????#???.?.#?.??????#???.;1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1;12865920;39757
?????#?#???????..??????#?#???????..??????#?#???????..??????#?#???????..??????#?#???????..;1,6,3,1,6,3,1,6,3,1,6,3,1,6,3;26812113;8927
?#??.???#?##.??#??.???#?##.??#??.???#?##.??#??.???#?##.??#??.???#?##.;3,3,2,3,3,2,3,3,2,3,3,2,3,3,2;162;0
?##??#??.??.??????????##??#??.??.??????????##??#??.??.??????????##??#??.??.??????????##??#??.??.????????;2,3,1,6,2,3,1,6,2,3,1,6,2,3,1,6,2,3,1,6;3761188;28070
.??...?????????#.#??.??...?????????#.#??.??...?????????#.#??.??...?????????#.#??.??...?????????#.#?;1,6,2,2,1,6,2,2,1,6,2,2,1,6,2,2,1,6,2,2;1024;3
????.#??#?#.##?.?????.#??#?#.##?.?????.#??#?#.##?.?????.#??#?#.##?.?????.#??#?#.##?.;1,1,1,3,3,1,1,1,3,3,1,1,1,3,3,1,1,1,3,3,1,1,1,3,3;3888;1
?#?#?????.??????.??#?#?????.??????.??#?#?????.??????.??#?#?????.??????.??#?#?????.??????.;5,3,5,3,5,3,5,3,5,3;636417;137
??.????##???.???.????##???.???.????##???.???.????##???.???.????##???.;1,5,1,5,1,5,1,5,1,5;2344748;390
????#?.?????????#?.?????????#?.?????????#?.?????????#?.????;2,1,2,1,2,1,2,1,2,1;1459496;273
????..??#???.?????..??#???.?????..??#???.?????..??#???.?????..??#???.;4,2,1,4,2,1,4,2,1,4,2,1,4,2,1;3888;133
???????.?#????????.?#????????.?#????????.?#????????.?#;2,1,2,1,2,1,2,1,2,1;340326;137
.????.?....#????.?.????.?....#????.?.????.?....#????.?.????.?....#????.?.????.?....#????.;1,3,1,3,1,3,1,3,1,3;41066;5
?.?.??#??#.?#??.?.??#??#.?#??.?.??#??#.?#??.?.??#??#.?#??.?.??#??#.?#;1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2;20480;3
???#??.??#.?????#??.??#.?????#??.??#.?????#??.??#.?????#??.??#.?;1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2;24512;286
.????#?#???#????????.????#?#???#????????.????#?#???#????????.????#?#???#????????.????#?#???#???????;12,1,1,12,1,1,12,1,1,12,1,1,12,1,1;4485500;3715
?..#??#?##??#??????..#??#?##??#??????..#??#?##??#??????..#??#?##??#??????..#??#?##??#????;1,1,2,3,5,1,1,2,3,5,1,1,2,3,5,1,1,2,3,5,1,1,2,3,5;1;0
.#??##?##??????.?#?.#??##?##??????.?#?.#??##?##??????.?#?.#??##?##??????.?#?.#??##?##??????.?#;2,11,2,2,11,2,2,11,2,2,11,2,2,11,2;16;0
#??#.??????#??#.??????#??#.??????#??#.??????#??#.?????;4,4,4,4,4,4,4,4,4,4;32;0
?.???.????.?????.???.????.?????.???.????.?????.???.????.?????.???.????.???;3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3;85683;72223
.?.???.????.?.???.????.?.???.????.?.???.????.?.???.???;1,2,1,2,1,2,1,2,1,2;2294130;599
.???###???#??.???.???###???#??.???.???###???#??.???.???###???#??.???.???###???#??.??;5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1;4183440;1289
????#?.##?###.#?????#?.##?###.#?????#?.##?###.#?????#?.##?###.#?????#?.##?###.#;1,3,2,3,1,1,3,2,3,1,1,3,2,3,1,1,3,2,3,1,1,3,2,3,1;243;0
??.????#??#.?.????.????#??#.?.????.????#??#.?.????.????#??#.?.????.????#??#.?.?;1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1;203412580;196917
..??????.???..??????.???..??????.???..??????.???..??????.??;4,1,4,1,4,1,4,1,4,1;98644;11
???#??????#??????#??????#??????#??????#??????#??????#??????#??????#??;2,2,4,1,2,2,4,1,2,2,4,1,2,2,4,1,2,2,4,1;1;868
???##?????#??#?.????##?????#??#?.????##?????#??#?.????##?????#??#?.????##?????#??#?.;1,9,2,1,9,2,1,9,2,1,9,2,1,9,2;9604;0
??#?.???.???????#?.???.???????#?.???.???????#?.???.???????#?.???.????;3,1,1,2,3,1,1,2,3,1,1,2,3,1,1,2,3,1,1,2;2117952;14876
?.????#????#???.????#????#???.????#????#???.????#????#???.????#????#?;4,3,4,3,4,3,4,3,4,3;32805;2
#????????.#??.??#????????.#??.??#????????.#??.??#????????.#??.??#????????.#??.?;1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1;83893911;74606
.??.#???#?##??.???.??.#???#?##??.???.??.#???#?##??.???.??.#???#?##??.???.??.#???#?##??.??;1,2,2,4,2,1,2,2,4,2,1,2,2,4,2,1,2,2,4,2,1,2,2,4,2;512;0
???.?????#.????.?????#.????.?????#.????.?????#.????.?????#.;1,2,2,1,2,2,1,2,2,1,2,2,1,2,2;187800;267
????#????.????????#????.????????#????.????????#????.????????#????.???;5,1,1,5,1,1,5,1,1,5,1,1,5,1,1;128205624;33253
.????.??#?#?#???.??.????.??#?#?#???.??.????.??#?#?#???.??.????.??#?#?#???.??.????.??#?#?#???.?;3,5,3,1,3,5,3,1,3,5,3,1,3,5,3,1,3,5,3,1;512;1
??????##??#.??????????##??#.??????????##??#.??????????##??#.??????????##??#.???;1,2,5,1,1,2,5,1,1,2,5,1,1,2,5,1,1,2,5,1;3987585;1197
????????????#??.?????????????????#??.?????????????????#??.?????????????????#??.?????????????????#??.????;1,1,10,1,1,1,10,1,1,1,10,1,1,1,10,1,1,1,10,1;530470344;1262979
??##??#.??#??#?????##??#.??#??#?????##??#.??#??#?????##??#.??#??#?????##??#.??#??#??;5,3,2,1,5,3,2,1,5,3,2,1,5,3,2,1,5,3,2,1;2401;0
?#???#.??????..#??#???#.??????..#??#???#.??????..#??#???#.??????..#??#???#.??????..#;6,4,1,1,6,4,1,1,6,4,1,1,6,4,1,1,6,4,1,1;1;0
????????.??????????.??????????.??????????.??????????.?;1,2,2,1,2,2,1,2,2,1,2,2,1,2,2;2731635;38029
?????#??#??#????#?????????#??#??#????#?????????#??#??#????#?????????#??#??#????#?????????#??#??#????#???;14,2,1,14,2,1,14,2,1,14,2,1,14,2,1;3564;28
?????????#?#????????????????#?#????????????????#?#????????????????#?#????????????????#?#??????;7,2,1,1,1,7,2,1,1,1,7,2,1,1,1,7,2,1,1,1,7,2,1,1,1;145101;1566129
#.?##.???.?#?..?.#.?#.?##.???.?#?..?.#.?#.?##.???.?#?..?.#.?#.?##.???.?#?..?.#.?#.?##.???.?#?..?.#.;1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1;7776;1
???#??.???#?#????????#??.???#?#????????#??.???#?#????????#??.???#?#????????#??.???#?#????;4,7,1,4,7,1,4,7,1,4,7,1,4,7,1;1172889;563
???#.???.??????#.???.??????#.???.??????#.???.??????#.???.??;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;50623;156
??.?.??###??.????.????.?.??###??.????.????.?.??###??.????.????.?.??###??.????.????.?.??###??.????.?;1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1;39366;23
.?.#.?#?##?.???#?.?.#.?#?##?.???#?.?.#.?#?##?.???#?.?.#.?#?##?.???#?.?.#.?#?##?.???#;1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1;1024;0
???###?#???#????###?#???#????###?#???#????###?#???#????###?#???#;8,2,8,2,8,2,8,2,8,2;362;0
?.????.#..##?????.????.#..##?????.????.#..##?????.????.#..##?????.????.#..##???;1,1,2,1,4,1,1,2,1,4,1,1,2,1,4,1,1,2,1,4,1,1,2,1,4;16;0
??#????####???#?.???#????####???#?.???#????####???#?.???#????####???#?.???#????####???#?.;3,8,3,8,3,8,3,8,3,8;243;0
#..?#????##?#?.?#..?#????##?#?.?#..?#????##?#?.?#..?#????##?#?.?#..?#????##?#?.;1,3,3,2,1,3,3,2,1,3,3,2,1,3,3,2,1,3,3,2;32;0
###.??.##.??###.??.##.??###.??.##.??###.??.##.??###.??.##.?;3,1,2,3,1,2,3,1,2,3,1,2,3,1,2;32;0
???##?.????#?#???????##?.????#?#???????##?.????#?#???????##?.????#?#???????##?.????#?#???;4,5,4,5,4,5,4,5,4,5;7776;0
.?.##?.???#??..??????.?.##?.???#??..??????.?.##?.???#??..??????.?.##?.???#??..??????.?.##?.???#??..?????;1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2;14231052;2354
??????#??????????????#??????????????#??????????????#??????????????#???????;1,1,1,1,1,1,1,1,1,1;3596656;2741
..#?##??.????.?..#?##??.????.?..#?##??.????.?..#?##??.????.?..#?##??.????.;5,3,5,3,5,3,5,3,5,3;32;0
??????????#.????????????#.????????????#.????????????#.????????????#.?;4,1,4,1,4,1,4,1,4,1;197605;102
#????.???.??#????.???.??#????.???.??#????.???.??#????.???.?;1,1,1,1,1,1,1,1,1,1;225872;95
.?..?#.????.?..?#.????.?..?#.????.?..?#.????.?..?#.???;2,1,2,1,2,1,2,1,2,1;4334;0
?#???????????.???#???????????.???#???????????.???#???????????.???#???????????.?;5,1,1,5,1,1,5,1,1,5,1,1,5,1,1;3002223081;441406
#???.??#?#????#?#??#???.??#?#????#?#??#???.??#?#????#?#??#???.??#?#????#?#??#???.??#?#????#?#?;2,1,11,2,1,11,2,1,11,2,1,11,2,1,11;1875;0
??#???????#???????????#???????#???????????#???????#???????????#???????#???????????#???????#????????;6,1,7,1,6,1,7,1,6,1,7,1,6,1,7,1,6,1,7,1;29380;25355
?#???#???????#?.??#???#???????#?.??#???#???????#?.??#???#???????#?.??#???#???????#?.;1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2;1017660;387
????#??.???#.???????#??.???#.???????#??.???#.???????#??.???#.???????#??.???#.??;6,2,1,1,6,2,1,1,6,2,1,1,6,2,1,1,6,2,1,1;9604;3
???.?#????.#????.?#????.#????.?#????.#????.?#????.#????.?#????.#;2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1;172480;284
#???#..??#?#????.??#???#..??#?#????.??#???#..??#?#????.??#???#..??#?#????.??#???#..??#?#????.?;5,7,5,7,5,7,5,7,5,7;243;0
##?#..???.??.#?#?##?#..???.??.#?#?##?#..???.??.#?#?##?#..???.??.#?#?##?#..???.??.#?#;4,1,1,3,4,1,1,3,4,1,1,3,4,1,1,3,4,1,1,3;16807;2
.?..???????.????.?..?.?..???????.????.?..?.?..???????.????.?..?.?..???????.????.?..?.?..???????.????.?..;2,3,2,3,2,3,2,3,2,3;7718652;4592
.???????.???.???????.???.???????.???.???????.???.???????.??;4,1,1,4,1,1,4,1,1,4,1,1,4,1,1;405456;1912
.?####??#???.?####??#???.?####??#???.?####??#???.?####??#??;4,1,4,1,4,1,4,1,4,1;1;0
#??.?????????#??.?????????#??.?????????#??.?????????#??.????????;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;2671276251;740233
????#?.##?.?#?#?#?????#?.##?.?#?#?#?????#?.##?.?#?#?#?????#?.##?.?#?#?#?????#?.##?.?#?#?#;5,2,5,5,2,5,5,2,5,5,2,5,5,2,5;32;0
.?.??.#?????????..?#?.?.??.#?????????..?#?.?.??.#?????????..?#?.?.??.#?????????..?#?.?.??.#?????????..?#;1,1,6,1,2,1,1,6,1,2,1,1,6,1,2,1,1,6,1,2,1,1,6,1,2;944784;1710
???#?#?????.????#?#?????.????#?#?????.????#?#?????.????#?#?????.;7,2,7,2,7,2,7,2,7,2;3888;0
???????##??#?.?#?.?????????##??#?.?#?.?????????##??#?.?#?.?????????##??#?.?#?.?????????##??#?.?#?.?;1,8,3,1,8,3,1,8,3,1,8,3,1,8,3;113407;101
.?..?#?#?????.?..?#?#?????.?..?#?#?????.?..?#?#?????.?..?#?#????;4,1,4,1,4,1,4,1,4,1;38125;1
??.?#??.????.???.?#??.????.???.?#??.????.???.?#??.????.???.?#??.????.;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;1441114;1503
????##???##???#????????##???##???#????????##???##???#????????##???##???#????????##???##???#???;12,4,12,4,12,4,12,4,12,4;942;0
?###?#??..#?.?????###?#??..#?.?????###?#??..#?.?????###?#??..#?.?????###?#??..#?.???;6,1,2,1,6,1,2,1,6,1,2,1,6,1,2,1,6,1,2,1;768;0
##??..##?#????#?##??..##?#????#?##??..##?#????#?##??..##?#????#?##??..##?#????#;3,2,1,1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,1,1;1;0
?????#?##??##???#????????#?##??##???#????????#?##??##???#????????#?##??##???#????????#?##??##???#??;2,13,2,13,2,13,2,13,2,13;30916;3
#?..???##???##?#?????#?..???##???##?#?????#?..???##???##?#?????#?..???##???##?#?????#?..???##???##?#????;2,6,4,1,1,2,6,4,1,1,2,6,4,1,1,2,6,4,1,1,2,6,4,1,1;32;0
?????#???#?????????????#???#?????????????#???#?????????????#???#?????????????#???#???????;1,1,6,1,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,1;1425723729;1737827
.??#?#?##????????.??#?#?##????????.??#?#?##????????.??#?#?##????????.??#?#?##???????;7,1,1,7,1,1,7,1,1,7,1,1,7,1,1;17573171;2980
???????????????????????????????????????????????????????????;2,2,1,2,2,1,2,2,1,2,2,1,2,2,1;3247943160;1476452
?#?.??.???.???#?.??.???.???#?.??.???.???#?.??.???.???#?.??.???.?;2,2,2,2,2,2,2,2,2,2;137246;10
????#?#?##?????#?#?##?????#?#?##?????#?#?##?????#?#?##;6,2,6,2,6,2,6,2,6,2;1;0
.??###??????.??.??###??????.??.??###??????.??.??###??????.??.??###??????.?;5,3,5,3,5,3,5,3,5,3;7776;0
.???#.#??????.???#.#??????.???#.#??????.???#.#??????.???#.#?????;3,5,3,5,3,5,3,5,3,5;1;0
?##?#?.?#?#??.??##?#?.?#?#??.??##?#?.?#?#??.??##?#?.?#?#??.??##?#?.?#?#??.;6,2,1,1,6,2,1,1,6,2,1,1,6,2,1,1,6,2,1,1;16;0
#.???.??#?####?..??#.???.??#?####?..??#.???.??#?####?..??#.???.??#?####?..??#.???.??#?####?..?;1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1;32;0
????#???#???#?????#???#???#?????#???#???#?????#???#???#?????#???#???#;1,1,2,3,1,1,2,3,1,1,2,3,1,1,2,3,1,1,2,3;54074;97
?????.??.#???#???????.??.#???#???????.??.#???#???????.??.#???#???????.??.#???#?;3,5,3,5,3,5,3,5,3,5;768;0
?#??..?????????#?.??#??..?????????#?.??#??..?????????#?.??#??..?????????#?.??#??..?????????#?.;1,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,1,3,1,4;16384;25599
?#????????????????#????????????????#????????????????#????????????????#??????????????;5,4,1,1,5,4,1,1,5,4,1,1,5,4,1,1,5,4,1,1;14089072;643570
?..?????#???..?????#???..?????#???..?????#???..?????#?;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;1109287;599
?.?#???.????.?#???.????.?#???.????.?#???.????.?#???.??;4,1,4,1,4,1,4,1,4,1;16384;0
???????.????????????????.????????????????.????????????????.????????????????.????????;7,1,2,1,7,1,2,1,7,1,2,1,7,1,2,1,7,1,2,1;1225000;1977135
.??###?.??#.??.??###?.??#.??.??###?.??#.??.??###?.??#.??.??###?.??#.?;5,3,5,3,5,3,5,3,5,3;32;1
.????.?????.???.???.????.?????.???.???.????.?????.???.???.????.?????.???.???.????.?????.???.??;4,1,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,1,3,1;1259712;2062343
?#???#???????#?#??????#???#???????#?#??????#???#???????#?#??????#???#???????#?#??????#???#???????#?#????;2,5,1,4,2,2,5,1,4,2,2,5,1,4,2,2,5,1,4,2,2,5,1,4,2;3211452;11067
????????.??????????.??????????.??????????.??????????.?;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;8235021212;1917041
?..#??.??.??..#??.??.??..#??.??.??..#??.??.??..#??.??.;3,1,3,1,3,1,3,1,3,1;512;0
?..??????.???.?#??..??????.???.?#??..??????.???.?#??..??????.???.?#??..??????.???.?#;1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1;1776240;1439689
.?###??#???#?????.?###??#???#?????.?###??#???#?????.?###??#???#?????.?###??#???#????;7,4,1,7,4,1,7,4,1,7,4,1,7,4,1;26244;2
?#?.?????.??#?.?????.??#?.?????.??#?.?????.??#?.?????.;2,2,2,2,2,2,2,2,2,2;77568;5
????.????????????.????????????.????????????.????????????.???????;2,1,2,2,1,2,2,1,2,2,1,2,2,1,2;4077631408;1692184
.?#??????????.??.?#??????????.??.?#??????????.??.?#??????????.??.?#??????????.?;7,2,7,2,7,2,7,2,7,2;24605;3
??..????.?????#???..????.?????#???..????.?????#???..????.?????#???..????.?????#;1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2;510118066;719432
?????????????##??????????????##??????????????##??????????????##??????????????##;1,1,2,4,1,1,2,4,1,1,2,4,1,1,2,4,1,1,2,4;3259844385;3915981
.?##??#??.??#?.?##??#??.??#?.?##??#??.??#?.?##??#??.??#?.?##??#??.??#;4,1,3,4,1,3,4,1,3,4,1,3,4,1,3;16;0
??#?##??#?????#?##??#?????#?##??#?????#?##??#?????#?##??#??;2,5,1,2,5,1,2,5,1,2,5,1,2,5,1;16;0
?????.###??.?.#??#??????.###??.?.#??#??????.###??.?.#??#??????.###??.?.#??#??????.###??.?.#??#;1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1;14406;5
.????????##?#??.????????##?#??.????????##?#??.????????##?#??.????????##?#?;1,7,1,7,1,7,1,7,1,7;632319;150
??????????.????????????.????????????.????????????.????????????.?;7,1,7,1,7,1,7,1,7,1;343472;221
???.???????.????.???????.????.???????.????.???????.????.???????.;2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1;539071140;4549241
###?..?????..?###?..?????..?###?..?????..?###?..?????..?###?..?????..;3,4,3,4,3,4,3,4,3,4;32;0
.???????????..?.?.???????????..?.?.???????????..?.?.???????????..?.?.???????????..?.;4,2,1,4,2,1,4,2,1,4,2,1,4,2,1;130590625;108947
?.?.#??.????.?.#??.????.?.#??.????.?.#??.????.?.#??.??;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;3937934;828
?????????????#????????????????#????????????????#????????????????#????????????????#??;6,6,6,6,6,6,6,6,6,6;1108074;1605
..#?????.????..#?????.????..#?????.????..#?????.????..#?????.???;4,1,4,1,4,1,4,1,4,1;5802;0
???#??#?##.?#?.??????#??#?##.?#?.??????#??#?##.?#?.??????#??#?##.?#?.??????#??#?##.?#?.??;7,3,7,3,7,3,7,3,7,3;1;0
#???###??????#???#???###??????#???#???###??????#???#???###??????#???#???###??????#??;1,1,3,2,3,1,1,3,2,3,1,1,3,2,3,1,1,3,2,3,1,1,3,2,3;14406;1
?##??.??#??????#???#??##??.??#??????#???#??##??.??#??????#???#??##??.??#??????#???#??##??.??#??????#???#;3,9,1,3,9,1,3,9,1,3,9,1,3,9,1;1024;0
???#??#??.??????#???????#??#??.??????#???????#??#??.??????#???????#??#??.??????#???????#??#??.??????#???;7,3,1,7,3,1,7,3,1,7,3,1,7,3,1;11366568;2917
.???###??##?#.?.????.???###??##?#.?.????.???###??##?#.?.????.???###??##?#.?.????.???###??##?#.?.???;6,2,1,2,6,2,1,2,6,2,1,2,6,2,1,2,6,2,1,2;5184;0
?.?#?#?.?.?#???.?#?#?.?.?#???.?#?#?.?.?#???.?#?#?.?.?#???.?#?#?.?.?#?;3,2,3,2,3,2,3,2,3,2;32;0
.??#.?###???##???.??#.?###???##???.??#.?###???##???.??#.?###???##???.??#.?###???##??;2,5,3,2,5,3,2,5,3,2,5,3,2,5,3;243;0
?.??.?.?.?????.??.?.?.?????.??.?.?.?????.??.?.?.?????.??.?.?.???;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;3276011741;3494373
???.??????.??.????.??????.??.????.??????.??.????.??????.??.????.??????.??.;2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2;837034876;5094555
????.?????#???????????.?????#???????????.?????#???????????.?????#???????????.?????#??????;1,1,7,1,1,7,1,1,7,1,1,7,1,1,7;13468505912;2643456
.??.?.?#?##?#???#???.??.?.?#?##?#???#???.??.?.?#?##?#???#???.??.?.?#?##?#???#???.??.?.?#?##?#???#??;1,11,1,11,1,11,1,11,1,11;54654;4
#?????????????.???#?????????????.???#?????????????.???#?????????????.???#?????????????.??;6,1,1,1,6,1,1,1,6,1,1,1,6,1,1,1,6,1,1,1;27130385354;3700321
?#?????..?????#??#??#?????..?????#??#??#?????..?????#??#??#?????..?????#??#??#?????..?????#??#;3,1,1,5,3,1,1,5,3,1,1,5,3,1,1,5,3,1,1,5;19974723;8758
